FileName,DetectedCount,Notes
front_camera_20260316_112306_717386.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112307_809935.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112308_810953.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112309_910143.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112310_919758.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112312_012873.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112313_013405.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112314_020154.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112315_112250.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112316_209790.jpg,4,"Less than 40 tags: 4"
front_camera_20260316_112317_211229.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112318_309816.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112319_310388.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112320_313538.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112321_411258.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112322_413460.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112323_413768.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112324_510846.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112325_514484.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112326_612000.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112327_612243.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112328_710010.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112329_710773.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112330_811239.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112331_911341.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112333_010315.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112334_012525.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112335_110544.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112336_114531.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112337_213760.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112338_310224.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112339_312917.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112340_410762.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112424_457743.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112425_474742.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112426_574339.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112427_574876.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112428_674293.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112429_674625.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112430_674985.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112431_774311.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112432_774728.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112433_874509.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112434_974535.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112436_074365.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112437_074531.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112438_075169.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112439_174229.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112440_274397.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112441_274840.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112442_375229.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112443_474272.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112444_474635.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112445_573796.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112446_574463.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112447_674669.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112448_774106.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112449_874418.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112450_974773.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112452_074555.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112453_074633.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112454_174463.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112455_274453.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112456_375191.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112457_474938.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112458_475373.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112459_574160.jpg,1,"Less than 40 tags: 1"
front_camera_20260316_112500_574655.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112501_574658.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112502_674447.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112503_674596.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112504_674890.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_112505_774374.jpg,12,"Less than 40 tags: 12"
front_camera_20260316_112506_874325.jpg,26,"Less than 40 tags: 26"
front_camera_20260316_112507_974421.jpg,10,"Less than 40 tags: 10"
front_camera_20260316_112508_974937.jpg,8,"Less than 40 tags: 8"
front_camera_20260316_112510_074322.jpg,12,"Less than 40 tags: 12"
front_camera_20260316_112511_074714.jpg,9,"Less than 40 tags: 9"
front_camera_20260316_112512_173842.jpg,30,"Less than 40 tags: 30"
front_camera_20260316_112513_174386.jpg,12,"Less than 40 tags: 12"
front_camera_20260316_112514_174931.jpg,13,"Less than 40 tags: 13"
front_camera_20260316_112515_274576.jpg,12,"Less than 40 tags: 12"
front_camera_20260316_112516_274837.jpg,21,"Less than 40 tags: 21"
front_camera_20260316_112517_274987.jpg,20,"Less than 40 tags: 20"
front_camera_20260316_112518_374603.jpg,23,"Less than 40 tags: 23"
front_camera_20260316_112519_375079.jpg,15,"Less than 40 tags: 15"
front_camera_20260316_112520_473885.jpg,16,"Less than 40 tags: 16"
front_camera_20260316_112521_473993.jpg,16,"Less than 40 tags: 16"
front_camera_20260316_112522_474660.jpg,16,"Less than 40 tags: 16"
front_camera_20260316_112523_574561.jpg,19,"Less than 40 tags: 19"
front_camera_20260316_112524_674359.jpg,33,"Less than 40 tags: 33"
front_camera_20260316_112525_774192.jpg,30,"Less than 40 tags: 30"
front_camera_20260316_112526_873955.jpg,32,"Less than 40 tags: 32"
front_camera_20260316_112527_873985.jpg,28,"Less than 40 tags: 28"
front_camera_20260316_112528_874162.jpg,29,"Less than 40 tags: 29"
front_camera_20260316_112529_874179.jpg,31,"Less than 40 tags: 31"
front_camera_20260316_112530_974634.jpg,31,"Less than 40 tags: 31"
front_camera_20260316_112532_074591.jpg,26,"Less than 40 tags: 26"
front_camera_20260316_112533_174311.jpg,23,"Less than 40 tags: 23"
front_camera_20260316_112534_274281.jpg,16,"Less than 40 tags: 16"
front_camera_20260316_112535_374238.jpg,17,"Less than 40 tags: 17"
front_camera_20260316_112536_474375.jpg,16,"Less than 40 tags: 16"
front_camera_20260316_112537_574288.jpg,14,"Less than 40 tags: 14"
front_camera_20260316_112538_574416.jpg,12,"Less than 40 tags: 12"
front_camera_20260316_112539_674205.jpg,13,"Less than 40 tags: 13"
front_camera_20260316_112540_674259.jpg,11,"Less than 40 tags: 11"
front_camera_20260316_112541_773842.jpg,12,"Less than 40 tags: 12"
front_camera_20260316_112542_774079.jpg,10,"Less than 40 tags: 10"
front_camera_20260316_112543_874083.jpg,5,"Less than 40 tags: 5"
front_camera_20260316_112544_874832.jpg,21,"Less than 40 tags: 21"
front_camera_20260316_112545_974324.jpg,34,"Less than 40 tags: 34"
front_camera_20260316_112547_074083.jpg,3,"Less than 40 tags: 3"
front_camera_20260316_112548_174327.jpg,32,"Less than 40 tags: 32"
front_camera_20260316_112549_274204.jpg,31,"Less than 40 tags: 31"
front_camera_20260316_112550_374083.jpg,31,"Less than 40 tags: 31"
front_camera_20260316_112551_374316.jpg,35,"Less than 40 tags: 35"
front_camera_20260316_112552_374514.jpg,26,"Less than 40 tags: 26"
front_camera_20260316_112553_473856.jpg,36,"Less than 40 tags: 36"
front_camera_20260316_112554_474035.jpg,39,"Less than 40 tags: 39"
front_camera_20260316_112555_474145.jpg,39,"Less than 40 tags: 39"
front_camera_20260316_112556_474971.jpg,37,"Less than 40 tags: 37"
front_camera_20260316_112557_574924.jpg,37,"Less than 40 tags: 37"
front_camera_20260316_112558_674385.jpg,40,""
front_camera_20260316_112559_774193.jpg,37,"Less than 40 tags: 37"
front_camera_20260316_112600_874152.jpg,37,"Less than 40 tags: 37"
front_camera_20260316_112601_874165.jpg,38,"Less than 40 tags: 38"
front_camera_20260316_112602_874843.jpg,37,"Less than 40 tags: 37"
front_camera_20260316_112603_974766.jpg,5,"Less than 40 tags: 5"
front_camera_20260316_112605_074008.jpg,0,"Less than 40 tags: 0"
front_camera_20260316_111911_146248.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111911_146248.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111911_146248.jpg' were found."
front_camera_20260316_111912_165415.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111912_165415.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111912_165415.jpg' were found."
front_camera_20260316_111913_169498.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111913_169498.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111913_169498.jpg' were found."
front_camera_20260316_111914_267501.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111914_267501.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111914_267501.jpg' were found."
