1.036,0.800000,0.495048,0.800000,0.232037
1.036,0.800000,0.495048,0.800000,0.232037
1.036,0.800000,0.495048,0.800000,0.232037
1.036,0.800000,0.495048,0.800000,0.232037
1.096,0.800000,0.540124,0.800000,0.250037
1.096,0.800000,0.540124,0.800000,0.250037
1.096,0.800000,0.540124,0.800000,0.250037
1.096,0.800000,0.540124,0.800000,0.250037
1.156,0.800000,0.585199,0.800000,0.268037
1.156,0.800000,0.585199,0.800000,0.268037
1.156,0.800000,0.585199,0.800000,0.268037
1.156,0.800000,0.585199,0.800000,0.268037
1.216,0.800000,0.491889,0.800000,0.295957
1.216,0.800000,0.491889,0.800000,0.295957
1.216,0.800000,0.491889,0.800000,0.295957
1.216,0.800000,0.491889,0.800000,0.295957
1.276,0.800000,0.445237,0.800000,0.329861
1.276,0.800000,0.445237,0.800000,0.329861
1.276,0.800000,0.445237,0.800000,0.329861
1.276,0.800000,0.445237,0.800000,0.329861
1.336,0.800000,0.401800,0.800000,0.336708
1.336,0.800000,0.401800,0.800000,0.336708
1.336,0.800000,0.401800,0.800000,0.336708
1.336,0.800000,0.401800,0.800000,0.336708
1.396,0.800000,0.362859,0.800000,0.378200
1.396,0.800000,0.362859,0.800000,0.378200
1.396,0.800000,0.362859,0.800000,0.378200
1.396,0.800000,0.362859,0.800000,0.378200
1.456,0.800000,0.329572,0.800000,0.423639
1.456,0.800000,0.329572,0.800000,0.423639
1.456,0.800000,0.329572,0.800000,0.423639
1.456,0.800000,0.329572,0.800000,0.423639
1.516,0.800000,0.329696,0.800000,0.513922
1.516,0.800000,0.329696,0.800000,0.513922
1.516,0.800000,0.329696,0.800000,0.513922
1.516,0.800000,0.329696,0.800000,0.513922
1.576,0.800000,0.297378,0.800000,0.603729
1.576,0.800000,0.297378,0.800000,0.603729
1.576,0.800000,0.297378,0.800000,0.603729
1.576,0.800000,0.297378,0.800000,0.603729
1.636,0.800000,0.289660,0.800000,0.698034
1.636,0.800000,0.289660,0.800000,0.698034
1.636,0.800000,0.289660,0.800000,0.698034
1.636,0.800000,0.289660,0.800000,0.698034
1.696,0.681227,0.266855,0.800000,0.800000
1.696,0.681227,0.266855,0.800000,0.800000
1.696,0.681227,0.266855,0.800000,0.800000
1.696,0.681227,0.266855,0.800000,0.800000
1.756,0.666118,0.258580,0.800000,0.800000
1.756,0.666118,0.258580,0.800000,0.800000
1.756,0.666118,0.258580,0.800000,0.800000
1.756,0.666118,0.258580,0.800000,0.800000
1.816,0.646381,0.244368,0.800000,0.800000
1.816,0.646381,0.244368,0.800000,0.800000
1.816,0.646381,0.244368,0.800000,0.800000
1.816,0.646381,0.244368,0.800000,0.800000
1.876,0.636083,0.238509,0.800000,0.800000
1.876,0.636083,0.238509,0.800000,0.800000
1.876,0.636083,0.238509,0.800000,0.800000
1.876,0.636083,0.238509,0.800000,0.800000
1.936,0.617151,0.223055,0.800000,0.800000
1.936,0.617151,0.223055,0.800000,0.800000
1.936,0.617151,0.223055,0.800000,0.800000
1.936,0.617151,0.223055,0.800000,0.800000
1.996,0.608671,0.207403,0.800000,0.800000
1.996,0.608671,0.207403,0.800000,0.800000
1.996,0.608671,0.207403,0.800000,0.800000
1.996,0.608671,0.207403,0.800000,0.800000
2.056,0.596644,0.191939,0.800000,0.800000
2.056,0.596644,0.191939,0.800000,0.800000
2.056,0.596644,0.191939,0.800000,0.800000
2.056,0.596644,0.191939,0.800000,0.800000
2.116,0.455587,0.176948,0.800000,0.800000
2.116,0.455587,0.176948,0.800000,0.800000
2.116,0.455587,0.176948,0.800000,0.800000
2.116,0.455587,0.176948,0.800000,0.800000
2.176,0.355329,0.162684,0.800000,0.800000
2.176,0.355329,0.162684,0.800000,0.800000
2.176,0.355329,0.162684,0.800000,0.800000
2.176,0.355329,0.162684,0.800000,0.800000
2.236,0.258756,0.176218,0.800000,0.800000
2.236,0.258756,0.176218,0.800000,0.800000
2.236,0.258756,0.176218,0.800000,0.800000
2.236,0.258756,0.176218,0.800000,0.800000
2.296,0.208041,0.167882,0.800000,0.800000
2.296,0.208041,0.167882,0.800000,0.800000
2.296,0.208041,0.167882,0.800000,0.800000
2.296,0.208041,0.167882,0.800000,0.800000
2.356,0.157263,0.162848,0.800000,0.800000
2.356,0.157263,0.162848,0.800000,0.800000
2.356,0.157263,0.162848,0.800000,0.800000
2.356,0.157263,0.162848,0.800000,0.800000
2.416,0.171600,0.145431,0.800000,0.800000
2.416,0.171600,0.145431,0.800000,0.800000
2.416,0.171600,0.145431,0.800000,0.800000
2.416,0.171600,0.145431,0.800000,0.800000
2.476,0.209503,0.171558,0.800000,0.800000
2.476,0.209503,0.171558,0.800000,0.800000
2.476,0.209503,0.171558,0.800000,0.800000
2.476,0.209503,0.171558,0.800000,0.800000
2.536,0.251202,0.196258,0.800000,0.800000
2.536,0.251202,0.196258,0.800000,0.800000
2.536,0.251202,0.196258,0.800000,0.800000
2.536,0.251202,0.196258,0.800000,0.800000
2.596,0.292810,0.220247,0.800000,0.800000
2.596,0.292810,0.220247,0.800000,0.800000
2.596,0.292810,0.220247,0.800000,0.800000
2.596,0.292810,0.220247,0.800000,0.800000
2.656,0.334317,0.243545,0.800000,0.800000
2.656,0.334317,0.243545,0.800000,0.800000
2.656,0.334317,0.243545,0.800000,0.800000
2.656,0.334317,0.243545,0.800000,0.800000
2.716,0.333770,0.259598,0.800000,0.800000
2.716,0.333770,0.259598,0.800000,0.800000
2.716,0.333770,0.259598,0.800000,0.800000
2.716,0.333770,0.259598,0.800000,0.800000
2.776,0.373241,0.274955,0.800000,0.800000
