1.036,0.800000,0.800000,0.696518,0.800000
1.036,0.800000,0.800000,0.696518,0.800000
1.036,0.800000,0.800000,0.696518,0.800000
1.096,0.800000,0.800000,0.671864,0.800000
1.096,0.800000,0.800000,0.671864,0.800000
1.096,0.800000,0.800000,0.671864,0.800000
1.156,0.800000,0.800000,0.655474,0.800000
1.156,0.800000,0.800000,0.655474,0.800000
1.156,0.800000,0.800000,0.655474,0.800000
1.216,0.800000,0.800000,0.653664,0.800000
1.216,0.800000,0.800000,0.653664,0.800000
1.216,0.800000,0.800000,0.653664,0.800000
1.276,0.800000,0.800000,0.650422,0.800000
1.276,0.800000,0.800000,0.650422,0.800000
1.276,0.800000,0.800000,0.650422,0.800000
1.336,0.800000,0.800000,0.800000,0.800000
1.336,0.800000,0.800000,0.800000,0.800000
1.336,0.800000,0.800000,0.800000,0.800000
1.396,0.402198,0.800000,0.800000,0.800000
1.396,0.402198,0.800000,0.800000,0.800000
1.396,0.402198,0.800000,0.800000,0.800000
1.456,0.374149,0.800000,0.800000,0.800000
1.456,0.374149,0.800000,0.800000,0.800000
1.456,0.374149,0.800000,0.800000,0.800000
1.516,0.341473,0.800000,0.800000,0.800000
1.516,0.341473,0.800000,0.800000,0.800000
1.516,0.341473,0.800000,0.800000,0.800000
1.576,0.311327,0.800000,0.800000,0.800000
1.576,0.311327,0.800000,0.800000,0.800000
1.576,0.311327,0.800000,0.800000,0.800000
1.636,0.282612,0.800000,0.800000,0.800000
1.636,0.282612,0.800000,0.800000,0.800000
1.636,0.282612,0.800000,0.800000,0.800000
1.696,0.277076,0.800000,0.800000,0.800000
1.696,0.277076,0.800000,0.800000,0.800000
1.696,0.277076,0.800000,0.800000,0.800000
1.756,0.278299,0.800000,0.800000,0.800000
1.756,0.278299,0.800000,0.800000,0.800000
1.756,0.278299,0.800000,0.800000,0.800000
1.816,0.282758,0.800000,0.800000,0.800000
1.816,0.282758,0.800000,0.800000,0.800000
1.816,0.282758,0.800000,0.800000,0.800000
1.876,0.800000,0.800000,0.800000,0.800000
1.876,0.800000,0.800000,0.800000,0.800000
1.876,0.800000,0.800000,0.800000,0.800000
1.936,0.800000,0.800000,0.800000,0.800000
1.936,0.800000,0.800000,0.800000,0.800000
1.936,0.800000,0.800000,0.800000,0.800000
1.996,0.800000,0.800000,0.800000,0.659292
1.996,0.800000,0.800000,0.800000,0.659292
1.996,0.800000,0.800000,0.800000,0.659292
2.056,0.800000,0.800000,0.138020,0.655438
2.056,0.800000,0.800000,0.138020,0.655438
2.056,0.800000,0.800000,0.138020,0.655438
2.116,0.800000,0.800000,0.123308,0.657069
2.116,0.800000,0.800000,0.123308,0.657069
2.116,0.800000,0.800000,0.123308,0.657069
2.176,0.800000,0.800000,0.113106,0.656822
2.176,0.800000,0.800000,0.113106,0.656822
2.176,0.800000,0.800000,0.113106,0.656822
2.236,0.800000,0.800000,0.104797,0.800000
2.236,0.800000,0.800000,0.104797,0.800000
2.236,0.800000,0.800000,0.104797,0.800000
2.296,0.800000,0.800000,0.086644,0.800000
2.296,0.800000,0.800000,0.086644,0.800000
2.296,0.800000,0.800000,0.086644,0.800000
2.356,0.800000,0.800000,0.064648,0.800000
2.356,0.800000,0.800000,0.064648,0.800000
2.356,0.800000,0.800000,0.064648,0.800000
2.416,0.800000,0.800000,0.047459,0.800000
2.416,0.800000,0.800000,0.047459,0.800000
2.416,0.800000,0.800000,0.047459,0.800000
2.476,0.800000,0.800000,0.032636,0.800000
2.476,0.800000,0.800000,0.032636,0.800000
2.476,0.800000,0.800000,0.032636,0.800000
2.536,0.800000,0.800000,0.019666,0.800000
2.536,0.800000,0.800000,0.019666,0.800000
2.536,0.800000,0.800000,0.019666,0.800000
2.596,0.800000,0.800000,0.007406,0.800000
2.596,0.800000,0.800000,0.007406,0.800000
2.596,0.800000,0.800000,0.007406,0.800000
2.656,-0.042748,0.800000,0.005828,0.800000
2.656,-0.042748,0.800000,0.005828,0.800000
2.656,-0.042748,0.800000,0.005828,0.800000
2.716,-0.002315,0.800000,0.001504,0.800000
2.716,-0.002315,0.800000,0.001504,0.800000
2.716,-0.002315,0.800000,0.001504,0.800000
2.776,0.037496,0.800000,0.800000,0.800000
2.776,0.037496,0.800000,0.800000,0.800000
2.776,0.037496,0.800000,0.800000,0.800000
2.836,0.068804,0.800000,0.800000,0.800000
2.836,0.068804,0.800000,0.800000,0.800000
2.836,0.068804,0.800000,0.800000,0.800000
2.896,0.099171,0.800000,0.800000,0.800000
2.896,0.099171,0.800000,0.800000,0.800000
2.896,0.099171,0.800000,0.800000,0.800000
2.956,0.129962,0.800000,0.800000,0.800000
2.956,0.129962,0.800000,0.800000,0.800000
2.956,0.129962,0.800000,0.800000,0.800000
3.016,0.148230,0.800000,0.800000,0.800000
3.016,0.148230,0.800000,0.800000,0.800000
3.016,0.148230,0.800000,0.800000,0.800000
