0.256,0.800000,0.800000,0.800000,0.800000
0.256,0.800000,0.800000,0.800000,0.800000
0.316,0.800000,0.800000,0.800000,0.800000
0.316,0.800000,0.800000,0.800000,0.800000
0.376,0.800000,0.800000,0.800000,0.800000
0.376,0.800000,0.800000,0.800000,0.800000
0.436,0.800000,0.800000,0.800000,0.800000
0.436,0.800000,0.800000,0.800000,0.800000
0.496,0.800000,0.800000,0.800000,0.800000
0.496,0.800000,0.800000,0.800000,0.800000
0.556,0.800000,0.800000,0.800000,0.800000
0.556,0.800000,0.800000,0.800000,0.800000
0.616,0.800000,0.800000,0.800000,0.800000
0.616,0.800000,0.800000,0.800000,0.800000
0.676,0.800000,0.800000,0.800000,0.800000
0.676,0.800000,0.800000,0.800000,0.800000
0.736,0.800000,0.800000,0.800000,0.800000
0.736,0.800000,0.800000,0.800000,0.800000
0.796,0.800000,0.800000,0.800000,0.800000
0.796,0.800000,0.800000,0.800000,0.800000
0.856,0.800000,0.800000,0.800000,0.800000
0.856,0.800000,0.800000,0.800000,0.800000
0.916,0.800000,0.800000,0.800000,0.800000
0.916,0.800000,0.800000,0.800000,0.800000
0.976,0.800000,0.800000,0.800000,0.800000
0.976,0.800000,0.800000,0.800000,0.800000
1.036,0.800000,0.800000,0.800000,0.800000
1.036,0.800000,0.800000,0.800000,0.800000
1.096,0.800000,0.800000,0.680166,0.800000
1.096,0.800000,0.800000,0.680166,0.800000
1.156,0.800000,0.800000,0.655503,0.800000
1.156,0.800000,0.800000,0.655503,0.800000
1.216,0.800000,0.800000,0.639116,0.800000
1.216,0.800000,0.800000,0.639116,0.800000
1.276,0.800000,0.800000,0.610401,0.800000
1.276,0.800000,0.800000,0.610401,0.800000
1.336,0.800000,0.800000,0.608047,0.800000
1.336,0.800000,0.800000,0.608047,0.800000
1.396,0.800000,0.800000,0.612378,0.800000
1.396,0.800000,0.800000,0.612378,0.800000
1.456,0.800000,0.800000,0.623118,0.800000
1.456,0.800000,0.800000,0.623118,0.800000
1.516,0.800000,0.800000,0.593511,0.800000
1.516,0.800000,0.800000,0.593511,0.800000
1.576,0.800000,0.466227,0.544605,0.800000
1.576,0.800000,0.466227,0.544605,0.800000
1.636,0.800000,0.405564,0.503034,0.800000
1.636,0.800000,0.405564,0.503034,0.800000
1.696,0.800000,0.336341,0.461463,0.800000
1.696,0.800000,0.336341,0.461463,0.800000
1.756,0.800000,0.318459,0.448706,0.800000
1.756,0.800000,0.318459,0.448706,0.800000
1.816,0.800000,0.309154,0.436466,0.800000
1.816,0.800000,0.309154,0.436466,0.800000
